DrugName,Comments,Ratings,Sentiment
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"Tranexamic acid stops my heavy bleeding I take it 3 times a day and I  take it only one day and it stops my bleeding otherwise my bleeding never stops not even any birth control pills help.
It stops my bleeding so I am happy to use it.
But take original brand as the 
generic never help me",10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"Tranexamic acid stops my heavy bleeding I take it 3 times a day and I  take it only one day and it stops my bleeding otherwise my bleeding never stops not even any birth control pills help.
It stops my bleeding so I am happy to use it.
But take original brand as the 
generic never help me",10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,"I've been on Lysteda for 6 months and it really has saved my sanity. I didn't want to jump the gun with a review as I've had birth control pills work for a month or 2 then suddenly my period would come back as bad, if not worse, and lasted once for 41 days! The bleeding and clotting sending me to the bathroom every 30-45 mins has stopped, no more getting up in the middle of the night or changing the sheets at 4am and I've been very lucky with no side effects. 6 pills a day is a lot but considering the alternative of unstoppable bleeding, I happily take them.  It's not a total miracle, I still have ""heavy"" days those would've been a good day for me in the past.  It's worth it, I'm very happy with it.",10,1
Traxemic acid,Works very well for heavy bleeding during menstrual cycle,10,1
Traxemic acid,"I have 20  large fibroids that have come back after two my surgeries. I have just started taking these tablets and what a huge difference it has made to my life. I can now leave the house and no more flooding. I can sleep though the night without getting up multiple times to change. No more large clots. If you bleed to death every month, get these tablets!",10,1
Traxemic acid,"Lysteda is amazing.  I have menorrhagia caused by adenomyosis.  I have dealt with disablingly heavy periods for nearly 10 years.  I usually take two days off from work and wear diapers for the first two days of my period, waking up several times throughout the night to change.  I also experience debilitating cramps and became severely anemic from the heavy bleeding.  This is my first month on Lysteda.  I just completed my third day of treatment, and this is the first normal period I have had in years - no diapers and no cramping whatsoever!  My flow was so light that I only had to change my pad a few times on the heaviest day, and had no need for tampons.  I highly recommend Lysteda.",10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
Traxemic acid,This is a terrific medication for me. I take it for excessively heavy monthly periods. Normally they are so heavy I can't leave the house for a day or two. This really has helped me to deal with the problem without taking hormones or having to have a hysterectomy. I have had no side effects whatsoever and find it very tolerable.,10,1
Traxemic acid,Please be sure not to always trust advice given by a general pract. I begun taking the medication as I suffered heavy periods. I have now no periods . I have now severe health problem as my ovaries are effected from the medication . Also causing slowing and muscular problems speech and trouble thinking . Also tiredness most times not wanting to wake up. I am thankfully a mother but I did not think this could effect my chance in the  future for more children.  It completely stopped my periods and ruined my hormone levels. My count is so bad the effects are scary. Cyst have been a major cause of stomach pain and depression .,10,1
